created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Nov 07 04:44:15 +0000 2023;1,72175E+18;@DokterTifa @aniesbaswedan @prabowo @ganjarpranowo krn yg tdk datang .kliatan kelakuannya akan spt Israel...kejam ke nyawa rakyat.. Btw bpknya gibran kan..yg py kasus kanjuruan dibunuhin aparat yaa...takut ah sama anaknya..mesti SAMA;0;0;0;0;in;1,39241E+18;1,72132E+18;nasibusuq;https://twitter.com/nasibusuq/status/1721750388964200829
Tue Nov 07 04:44:06 +0000 2023;1,72175E+18;@aniesbaswedan https://t.co/E2cFGfJWa6;0;0;0;0;qme;1,4838E+18;1,72139E+18;AnisNur01323903;https://twitter.com/AnisNur01323903/status/1721750350821265501
Tue Nov 07 04:40:34 +0000 2023;1,72175E+18;@f_t_adhii @CNNIndonesia @aniesbaswedan @jokowi @KPK_RI Bro, kamu lupa. Balikan setiap ucapannya, biar kamu gak sesat;0;0;0;0;in;1,60423E+18;1,72174E+18;BudhiPrabowo7;https://twitter.com/BudhiPrabowo7/status/1721749459053506633
Tue Nov 07 04:41:57 +0000 2023;1,72175E+18;@DPP_PKB @aniesbaswedan @cakimiNOW Masukan untuk partai pengusung capres Amin stiap caleg pasang baliho jgn cma photo caleg aj dong, capres nya jga di sertakan dalm balihonya... Stiap daerah minim baliho pasangan amin beda ama yg sono...🙏🙏;0;0;0;1;in;2723211324;1,72172E+18;Roni_syasa;https://twitter.com/Roni_syasa/status/1721749807767965879
Tue Nov 07 04:42:09 +0000 2023;1,72175E+18;@kang_agoenk @_MbakSri_ Bagusss segerahkeuuun!!!! @syihabrizhieq @aniesbaswedan @fadlizon jangan lupa bawa fasukan monaslimin yg 7 jetih...BRANGKAAAT!!! KAMI MENGIRIMI PARA PAHLAWAN NEGARAAH KE GAZAAA DGN DOA DAN HARAPAN bisa selamanya di gaza nga usah balikkkk....briziiiiq https://t.co/cYrh80dzMe;0;1;0;1;in;1585208664;1,72171E+18;JokesBats;https://twitter.com/JokesBats/status/1721749858762318077
Tue Nov 07 04:39:06 +0000 2023;1,72175E+18;@Metro_TV @aniesbaswedan nanti kalo berkunjung ke gereja menerima salib di terima lagi;0;0;0;0;in;1,68773E+18;1,72141E+18;dedirus84361301;https://twitter.com/dedirus84361301/status/1721749092177719697
Tue Nov 07 04:37:02 +0000 2023;1,72175E+18;@GeiszChalifah TERIMA KASIH @aniesbaswedan..  LEGACY yg membanggakan.. kemarin kampung aquarium, sekarang JIS.. 👍👍👍;0;0;0;0;in;330965808;1,72145E+18;irafas_s;https://twitter.com/irafas_s/status/1721748569051586744
Tue Nov 07 04:33:27 +0000 2023;1,72175E+18;@Cak_Hariy @ganjarpranowo @aniesbaswedan knp GP, PS tak hadir ?   Karna anies bukan siapa siapa cak 🤭;0;0;0;0;in;455393011;1,72175E+18;JendIsMyName__;https://twitter.com/JendIsMyName__/status/1721747667792076916
Tue Nov 07 04:31:46 +0000 2023;1,72175E+18;@dwihrw @FirmanSentosa22 @DokterTifa @mhrt72 @aniesbaswedan @prabowo @ganjarpranowo dotip ini emang agak lain wkwkwk;0;0;0;1;in;1,68193E+18;1,72132E+18;AditAntarkota;https://twitter.com/AditAntarkota/status/1721747246990176351
Tue Nov 07 04:30:29 +0000 2023;1,72175E+18;@alexrahardjazh @KompasTV @jokowi @aniesbaswedan Bilang aja ama google..supaya berita tentang  @aniesbaswedan sebagai bapak identitas dikoreksi... baru nanti orang percaya 😂😂;0;0;0;0;in;1978873747;1,72155E+18;RicardoBride;https://twitter.com/RicardoBride/status/1721746920463544358
Tue Nov 07 04:26:06 +0000 2023;1,72175E+18;@DedyPitopang @aniesbaswedan Orang luar aja takjub..buzzer mata hatinya sakit;0;0;0;0;in;3177882156;1,72146E+18;mtaufik750;https://twitter.com/mtaufik750/status/1721745819672743944
Tue Nov 07 04:24:49 +0000 2023;1,72175E+18;Klu mau obyektif Pak @ganjarpranowo wktu Pildun U20 itu Gubernur/Tuan Rumah, Pak @aniesbaswedan bukan siapa2, saat aksi damai di Monas, aksi kemanusiaan yg dihadiri oleh berbagai kalangan, jika ada prespektif lain itu hanya bumbu, tp yg disayangkan knp GP, PS tak hadir 😄 🌹💚🍉;0;1;0;1;in;1451907607;1,72175E+18;Cak_Hariy;https://twitter.com/Cak_Hariy/status/1721745498015690760
Tue Nov 07 04:24:38 +0000 2023;1,72175E+18;@rachman0565 @alfatih212426 @andre_rosiade @Gerindra @prabowo @aniesbaswedan Ga perlu kalian takuik... Amin surveynya kan cuman no 3 kata si Andre @andre_rosiade  bongak2 kalian....;0;0;0;0;in;1,56865E+18;1,72147E+18;MedyTasir;https://twitter.com/MedyTasir/status/1721745449244303737
Tue Nov 07 04:21:56 +0000 2023;1,72174E+18;@DPP_PKB @aniesbaswedan @cakimiNOW #𝓐𝓶𝓲𝓷𝓟𝓪𝓵𝓲𝓷𝓰𝓢𝓲𝓪𝓹𝓤𝓷𝓽𝓾𝓴𝓘𝓷𝓭𝓸𝓷𝓮𝓼𝓲𝓪 https://t.co/ECD1irkjvg;0;0;0;0;qme;8,45865E+17;1,72172E+18;adrian_dj98;https://twitter.com/adrian_dj98/status/1721744771981738015
Tue Nov 07 04:21:47 +0000 2023;1,72174E+18;@CNNIndonesia @aniesbaswedan dong artinya pak @jokowi..  Dikritik bahkan dihina partai seputaran ibu kota, di gencet opisisi di dprd, dicari² kesalahannya sama @KPK_RI, dihajar buzzerRp eks pilkada dari awal jabat sampe habis masa jabat bahkan sampe skrng 🤭🤭🤭  Kurang kuat gmn coba?;0;2;0;4;in;1,60357E+18;1,72174E+18;f_t_adhii;https://twitter.com/f_t_adhii/status/1721744734115488208
Tue Nov 07 04:20:29 +0000 2023;1,72174E+18;@sutanmangara Beda jauh sama @aniesbaswedan;0;0;0;0;in;1,51263E+18;1,72174E+18;jkwmbelgedez;https://twitter.com/jkwmbelgedez/status/1721744404241903633
Tue Nov 07 04:16:14 +0000 2023;1,72174E+18;@STresnowat102 @aniesbaswedan @ch_chotimah2 @Miduk17 @Dennysiregar7 @ekokuntadhi1 U NO lah;0;0;0;0;en;1,27897E+18;1,72169E+18;JohnBlack03;https://twitter.com/JohnBlack03/status/1721743334480457963
Tue Nov 07 04:16:05 +0000 2023;1,72174E+18;@IMachjar @NenkMonica @Mustofa67032357 @aniesbaswedan @cakimiNOW Sifat N.Muhamad tidak pernah dekap dekep bini orang apalagi jadi suatu kedoyanan,maka dr itu jangan pilih pemimpin yg suka dekap dekep bini orang...;0;0;0;0;in;1,57436E+18;1,72113E+18;Cugak606060;https://twitter.com/Cugak606060/status/1721743296836538429
Tue Nov 07 04:16:01 +0000 2023;1,72174E+18;Terkait palestina, siapakan diantara anda @aniesbaswedan @prabowo @ganjarpranowo yang bersedia menukar kursi capres 2024 dengan keselamatan anak anak palestina? Jawabannya : bersedia atau tidak. Bukan esai ya, apalagi pantun. Silahkan dijawab. @nasdem @Gerindra @PDI_Perjuangan;0;1;0;0;in;346617038;1,72174E+18;4ndriod;https://twitter.com/4ndriod/status/1721743280126525821
Tue Nov 07 04:15:21 +0000 2023;1,72174E+18;@voiceofpkb @syandra_Jumpbee @aniesbaswedan @cakimiNOW Doa kami untuk semua;0;0;0;0;in;1,59321E+18;1,72112E+18;mulyana18277311;https://twitter.com/mulyana18277311/status/1721743113616859519
Tue Nov 07 04:12:52 +0000 2023;1,72174E+18;@NenkMonica @aniesbaswedan @cakimiNOW Astaghfirullah drun @NenkMonica !! Segitunya elu menjilat🤦‍♂️ Yg PASTI Rasulullah SAW gak pernah NGIBUL &amp  KELEBIHAN BAYAR apalagi  Doyan DEKAP DEKEP Bini Orang.  Istighfar druuunnnn.... Gak segitunya keles Fanatik &amp  Menjilat Berhala mu🤦‍♂️🤦‍♂️🤦‍♂️ Elu ngebuzzerp nyampe gitu amat yakk??🫣;0;0;0;0;in;1,57436E+18;1,72113E+18;Cugak606060;https://twitter.com/Cugak606060/status/1721742487776383345
Tue Nov 07 04:14:49 +0000 2023;1,72174E+18;@STresnowat102 @aniesbaswedan @ch_chotimah2 @Miduk17 @Dennysiregar7 @ekokuntadhi1 Sebenarnya ahok itu pinter hanya saja, pak anies di atas pintar alias cerdas ya jadi planga plongo deh kena rujak  bebek;0;0;0;0;in;1,27246E+18;1,72169E+18;achinagra;https://twitter.com/achinagra/status/1721742980325990832
Tue Nov 07 04:12:46 +0000 2023;1,72174E+18;@aniesbaswedan birruh biddam nafdika ya aqsa #SavePalestine #Palestine https://t.co/etildf0MDm;0;0;0;0;in;9,43503E+17;1,71448E+18;satriaagaza;https://twitter.com/satriaagaza/status/1721742463298330840
Tue Nov 07 04:12:34 +0000 2023;1,72174E+18;@baGUSMUHAIMIN24 @DPP_PKB @cakimiNOW @aniesbaswedan Responnya admin keren. Nggak jumawa &amp  besar kepala, tapi mengajak utk tetap berusaha &amp  berdoa. Adem &amp  bijak sekali.;0;0;0;0;in;73522717;1,72147E+18;jokomuna;https://twitter.com/jokomuna/status/1721742413168046274
Tue Nov 07 04:12:30 +0000 2023;1,72174E+18;"@DokterTifa @aniesbaswedan @prabowo @ganjarpranowo dan kau jdikan penderitaaan saudara dipalestina  sbagai bhn kampanye dan mnjatuhkan para capres lain. menjijikan skali kubu kalian. kita semua sbagai manusia mngecam tindkan israel, tpi bkn dijdikan sbgai bhn kampanye itu jdi tak etis tndkan cma buat naikin elktbitas.""";0;0;0;0;in;2866858902;1,72132E+18;Fuuzanr2;https://twitter.com/Fuuzanr2/status/1721742397372342593
Tue Nov 07 04:11:53 +0000 2023;1,72174E+18;@aniesbaswedan Terimakasih pak sudah hadir di kota kami, Kisaran, Asahan- Sumatera Utara. Kami berharap, semoga bisa datang lagi ke sini. Sehat selalu buat bapak dan keluarga, salam dr kami warga asahan yang ingin perubahan dan perhatian di semua hal. 🙏🙏;0;0;0;0;in;1,66267E+18;1,72072E+18;Putrabutar3816;https://twitter.com/Putrabutar3816/status/1721742243059601791
Tue Nov 07 04:09:46 +0000 2023;1,72174E+18;@EeboneNeehh @dodojogja2 @msaid_didu @aniesbaswedan Lu yg cuma bisa BACOT kyk idolamu si AHOAX;0;0;0;0;in;158617130;1,7215E+18;diahnya_sastro;https://twitter.com/diahnya_sastro/status/1721741708210458698
Tue Nov 07 04:08:59 +0000 2023;1,72174E+18;"@kucingkuch @aniesbaswedan Ada pepatah belajar sampai ke negeri china...lahh kalo IKN berhutanglah sampe ke negeri China.."" wkwkwkwkw...ngakakkakakakakk... terpingkal-pingkal 🤣🤪🤣🤪🤣🤪🤣""";0;0;0;0;in;1,55289E+18;1,72156E+18;Allunk1801;https://twitter.com/Allunk1801/status/1721741513196196183
Tue Nov 07 04:07:13 +0000 2023;1,72174E+18;@Imade_kun @aniesbaswedan Kalok ndak bisa patahkan argumen akuh, langsung bilang nir akhlak 😣  Balas ajah dengan argumen akal sehat;0;0;0;0;in;1,60375E+18;1,72174E+18;daengbang06;https://twitter.com/daengbang06/status/1721741069170429990
Tue Nov 07 04:06:38 +0000 2023;1,72174E+18;"@kucingkuch @aniesbaswedan Laporanmuu kurang.... tambahin katanya ....wkwkkww Laporanmu gak akan ngaruh di TPS...ditantang balik diskusi ngelessmuu selangitt...seriusss sok asiikk luuu...cuiihhh sampah ternyata🤮🤮👎👎""";0;0;0;0;in;1,55289E+18;1,72156E+18;Allunk1801;https://twitter.com/Allunk1801/status/1721740922436845757
Tue Nov 07 04:05:54 +0000 2023;1,72174E+18;@FirmanSentosa22 @DokterTifa @mhrt72 @aniesbaswedan @prabowo @ganjarpranowo Semua sama aja ah. Anggota WEF semua itu sama. Ayo lah;0;1;0;0;in;616152567;1,72132E+18;dwihrw;https://twitter.com/dwihrw/status/1721740735358329008
Tue Nov 07 04:05:45 +0000 2023;1,72174E+18;@apakah_apadah @aniesbaswedan Bisa dongg kan pake sarung wadimor;0;0;0;0;in;1,16788E+18;1,72139E+18;Stfugotothehell;https://twitter.com/Stfugotothehell/status/1721740697651552682
Tue Nov 07 04:04:57 +0000 2023;1,72174E+18;AMIN siap lahir batin !!   @aniesbaswedan @cakimiNOW   @DPP_PKB @NasDem @DPWNasDemJKT @PKSejahtera @pks_dkijakarta @hasbipkb   #aminajadulu #AniesMuhaimin2024 https://t.co/YaGanusIUG;0;1;7;23;in;553657002;1,72174E+18;DPWPKBJAKARTA;https://twitter.com/DPWPKBJAKARTA/status/1721740497776148646
Tue Nov 07 04:04:56 +0000 2023;1,72174E+18;Kembalikan Pulau Pasir Ke Pangkuan RI siapa pun Presiden 2024 @aniesbaswedan @prabowo @ganjarpranowo @cakimiNOW @mohmahfudmd @gibran_tweet #BetaIndonesiaBetaPulauPasir #MenolakLupa #nkrihargamati #capres2024 #CapresMestiPeduli #BersamaRakyat #genocide #UN https://t.co/nMzIrubPkm;0;0;0;1;in;1,49741E+18;1,72174E+18;HanserNalle;https://twitter.com/HanserNalle/status/1721740493858742756
Tue Nov 07 04:02:33 +0000 2023;1,72174E+18;Bahasa pendukung anda Pak @aniesbaswedan   Bio nya Islami, tapi ketikannya niir akhlak.;0;1;0;0;in;1,24826E+18;1,72174E+18;Imade_kun;https://twitter.com/Imade_kun/status/1721739891279864242
Tue Nov 07 04:02:18 +0000 2023;1,72174E+18;@jalansunyikaki @TeddGus @ganjarpranowo @mohmahfudmd Kek janji @aniesbaswedan aja, “Rumah DP O rupiah”…!!!?? 🙈🙊🙈🙊🙈🙊🙊 https://t.co/EsqTpaGCbC;0;0;0;0;in;9,94397E+17;1,72101E+18;IrsanHarahap7;https://twitter.com/IrsanHarahap7/status/1721739829405511846
Tue Nov 07 04:01:43 +0000 2023;1,72174E+18;@kucingkuch @aniesbaswedan Hahahaha....niat amatt...wkwkwkwkw👎👎👎;0;0;0;0;in;1,55289E+18;1,72156E+18;Allunk1801;https://twitter.com/Allunk1801/status/1721739683997405626
Tue Nov 07 04:01:26 +0000 2023;1,72174E+18;@dodojogja2 @tvOneNews @aniesbaswedan Anies membangun dengan misi orang indonesia itu mampu, beri kesempatan!..terbukti!!, terima kasih pak @aniesbaswedan , engkau bangkitkan kepercayaan anak anak negeri;0;0;0;0;in;1,22791E+18;1,7215E+18;AsrDipo;https://twitter.com/AsrDipo/status/1721739611356184787
Tue Nov 07 04:01:16 +0000 2023;1,72174E+18;@baGUSMUHAIMIN24 @DPP_PKB @cakimiNOW @aniesbaswedan Kata iklan jamu... ORANG PINTAR PILIH TOLAK AMIN https://t.co/ayQ5BMx84g;0;0;0;0;in;228652010;1,72147E+18;Bambang_Budimab;https://twitter.com/Bambang_Budimab/status/1721739568985387368
Tue Nov 07 04:00:45 +0000 2023;1,72174E+18;@RomeoWalker19 @aniesbaswedan Orang bego lagi ngomong, ilmu nya dari guru KATA NYA;0;0;0;0;in;1,35253E+18;1,72048E+18;TaufikH28980359;https://twitter.com/TaufikH28980359/status/1721739441155563879
Tue Nov 07 03:59:18 +0000 2023;1,72174E+18;Wah baru ngerti ternyata sejauh ini, tapi yg diserang politik identitas tetap pak @aniesbaswedan 😂;0;0;0;0;in;420779552;1,72174E+18;3lyasGhofur;https://twitter.com/3lyasGhofur/status/1721739073470308842
Tue Nov 07 03:59:01 +0000 2023;1,72174E+18;@BosPurwa @aniesbaswedan  b8sa menangkan ini. Fokus kearah dia jadi icon kebebasan bicara dan ICON PERLAWANAN POLITIK DYNASTY. Celahnya udah kebuka lebar ini. Terakhir kl lolos putaran 1 dan ada 2 putaran ajak @PDI_Perjuangan dan koalisinya bergabung. Udah bisa menang di pilpres;0;0;0;0;in;1,70419E+18;1,72145E+18;alexrahardjazh;https://twitter.com/alexrahardjazh/status/1721739004352327906
Tue Nov 07 03:58:51 +0000 2023;1,72174E+18;@dhemit_is_back @cakimiNOW @aniesbaswedan ya silahkan..;0;0;0;0;in;1,35717E+18;1,72118E+18;DodyIrwanto8;https://twitter.com/DodyIrwanto8/status/1721738961587204159
Tue Nov 07 03:57:53 +0000 2023;1,72174E+18;@aniesbaswedan Kesempatan;0;0;0;0;in;1,60395E+18;1,72109E+18;AndiAnd76240892;https://twitter.com/AndiAnd76240892/status/1721738716417601907
Tue Nov 07 03:57:42 +0000 2023;1,72174E+18;@STresnowat102 @aniesbaswedan @ch_chotimah2 @Miduk17 @Dennysiregar7 @ekokuntadhi1 Beda segalanya, dan perbedaan yg mendasar adlh  Pak Anies mengedepankan akal sehat. Ahok mengedepankan syahwat.;0;0;0;0;in;1,62259E+18;1,72169E+18;jabangtetuko007;https://twitter.com/jabangtetuko007/status/1721738673891479937
Tue Nov 07 03:57:21 +0000 2023;1,72174E+18;@dodojogja2 @commiepupps @aniesbaswedan Jitu;0;0;0;1;in;348792302;1,72145E+18;Ramadian40;https://twitter.com/Ramadian40/status/1721738585253237245
Tue Nov 07 03:55:55 +0000 2023;1,72174E+18;@DokterTifa @aniesbaswedan @prabowo @ganjarpranowo Pendukung Anis halu sendiri. Dijawab sendiri diviralin sendiri. Yg tertawa prabowo dan ganjar;0;0;0;0;in;3056253283;1,72132E+18;RajezGalatama;https://twitter.com/RajezGalatama/status/1721738221649109343
Tue Nov 07 03:55:37 +0000 2023;1,72174E+18;@NasDem @aniesbaswedan #AMIN_For2024;0;0;0;0;qme;1,709E+18;1,72141E+18;HilmaNadya27493;https://twitter.com/HilmaNadya27493/status/1721738149674795245
Tue Nov 07 03:55:27 +0000 2023;1,72174E+18;Pak Jokowi adalah presiden terbaik selama perjalanan Republik Indonesia. Kita butuh presiden baru yang lebih baik dari pak Jokowi, BUKAN yang sudah dikalahkan pak Jokowi berkali-kali! @jokowi @prabowo @aniesbaswedan @ganjarpranowo @BarackObama @TPNGanjarMahfud;0;0;0;0;in;1,42674E+18;1,72174E+18;widhy_67;https://twitter.com/widhy_67/status/1721738107035455559
Tue Nov 07 03:53:19 +0000 2023;1,72174E+18;@aniesbaswedan Why are you talking now, where will your voice be, when the Israeli national football team comes? only GP who is not afraid of being bullied;0;0;0;0;en;1,59522E+18;1,72109E+18;Mas_Adi29;https://twitter.com/Mas_Adi29/status/1721737570890269031
Tue Nov 07 03:53:10 +0000 2023;1,72174E+18;@ganjarpranowo @aniesbaswedan @prabowo @BarackObama;0;0;0;0;qam;1,42674E+18;1,72174E+18;widhy_67;https://twitter.com/widhy_67/status/1721737531170136420
